INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,VALUE
2024-05-15 11:40:00,2024-05-15 11:45:00,23.51523
2024-05-15 11:45:00,2024-05-15 11:50:00,24.79917
2024-05-15 11:50:00,2024-05-15 11:55:00,28.65048
2024-05-15 11:55:00,2024-05-15 12:00:00,30.67835
2024-05-15 12:00:00,2024-05-15 12:05:00,29.12039
2024-05-15 12:05:00,2024-05-15 12:10:00,29.32125
2024-05-15 12:10:00,2024-05-15 12:15:00,29.88648
2024-05-15 12:15:00,2024-05-15 12:20:00,30.58743
2024-05-15 12:20:00,2024-05-15 12:25:00,30.66805
2024-05-15 12:25:00,2024-05-15 12:30:00,30.66597
2024-05-15 12:30:00,2024-05-15 12:35:00,30.87985
2024-05-15 12:35:00,2024-05-15 12:40:00,31.08452
2024-05-15 12:40:00,2024-05-15 12:45:00,32.08664
2024-05-15 12:45:00,2024-05-15 12:50:00,32.51014
2024-05-15 12:50:00,2024-05-15 12:55:00,32.02757
2024-05-15 12:55:00,2024-05-15 13:00:00,34.38082
2024-05-15 13:00:00,2024-05-15 13:05:00,34.94328
2024-05-15 13:05:00,2024-05-15 13:10:00,33.90364
2024-05-15 13:10:00,2024-05-15 13:15:00,33.66511
2024-05-15 13:15:00,2024-05-15 13:20:00,34.60341
2024-05-15 13:20:00,2024-05-15 13:25:00,33.98874
2024-05-15 13:25:00,2024-05-15 13:30:00,33.06062
2024-05-15 13:30:00,2024-05-15 13:35:00,30.43946
2024-05-15 13:35:00,2024-05-15 13:40:00,28.43901
2024-05-15 13:40:00,2024-05-15 13:45:00,26.9791
2024-05-15 13:45:00,2024-05-15 13:50:00,24.95346
2024-05-15 13:50:00,2024-05-15 13:55:00,24.58303
2024-05-15 13:55:00,2024-05-15 14:00:00,25.20759
2024-05-15 14:00:00,2024-05-15 14:05:00,31.14813
2024-05-15 14:05:00,2024-05-15 14:10:00,33.07162
2024-05-15 14:10:00,2024-05-15 14:15:00,29.14766
2024-05-15 14:15:00,2024-05-15 14:20:00,31.11833
2024-05-15 14:20:00,2024-05-15 14:25:00,19.56526
2024-05-15 14:25:00,2024-05-15 14:30:00,23.45108
2024-05-15 14:30:00,2024-05-15 14:35:00,22.88407
2024-05-15 14:35:00,2024-05-15 14:40:00,26.03458
2024-05-15 14:40:00,2024-05-15 14:45:00,25.58208
2024-05-15 14:45:00,2024-05-15 14:50:00,20.78701
2024-05-15 14:50:00,2024-05-15 14:55:00,16.95891
2024-05-15 14:55:00,2024-05-15 15:00:00,10.91409
2024-05-15 15:00:00,2024-05-15 15:05:00,17.24832
2024-05-15 15:05:00,2024-05-15 15:10:00,34.56462
2024-05-15 15:10:00,2024-05-15 15:15:00,36.72106
2024-05-15 15:15:00,2024-05-15 15:20:00,36.35385
2024-05-15 15:20:00,2024-05-15 15:25:00,31.45862
2024-05-15 15:25:00,2024-05-15 15:30:00,34.33719
2024-05-15 15:30:00,2024-05-15 15:35:00,31.1237
2024-05-15 15:35:00,2024-05-15 15:40:00,24.56593
2024-05-15 15:40:00,2024-05-15 15:45:00,15.96811
2024-05-15 15:45:00,2024-05-15 15:50:00,9.88255
2024-05-15 15:50:00,2024-05-15 15:55:00,8.58684
2024-05-15 15:55:00,2024-05-15 16:00:00,8.92703
2024-05-15 16:00:00,2024-05-15 16:05:00,16.53497
2024-05-15 16:05:00,2024-05-15 16:10:00,14.15454
2024-05-15 16:10:00,2024-05-15 16:15:00,9.85144
2024-05-15 16:15:00,2024-05-15 16:20:00,9.68473
2024-05-15 16:20:00,2024-05-15 16:25:00,13.20413
2024-05-15 16:25:00,2024-05-15 16:30:00,24.57539
2024-05-15 16:30:00,2024-05-15 16:35:00,30.25816
2024-05-15 16:35:00,2024-05-15 16:40:00,19.14746
2024-05-15 16:40:00,2024-05-15 16:45:00,23.112
2024-05-15 16:45:00,2024-05-15 16:50:00,15.02407
2024-05-15 16:50:00,2024-05-15 16:55:00,11.49982
2024-05-15 16:55:00,2024-05-15 17:00:00,10.63789
2024-05-15 17:00:00,2024-05-15 17:05:00,12.09776
2024-05-15 17:05:00,2024-05-15 17:10:00,16.28519
2024-05-15 17:10:00,2024-05-15 17:15:00,10.58112
2024-05-15 17:15:00,2024-05-15 17:20:00,10.87092
2024-05-15 17:20:00,2024-05-15 17:25:00,9.35815
2024-05-15 17:25:00,2024-05-15 17:30:00,10.59471
2024-05-15 17:30:00,2024-05-15 17:35:00,17.82127
2024-05-15 17:35:00,2024-05-15 17:40:00,17.82425
2024-05-15 17:40:00,2024-05-15 17:45:00,17.82425
2024-05-15 17:45:00,2024-05-15 17:50:00,18.75546
2024-05-15 17:50:00,2024-05-15 17:55:00,18.24425
2024-05-15 17:55:00,2024-05-15 18:00:00,20.42036
2024-05-15 18:00:00,2024-05-15 18:05:00,24.99437
2024-05-15 18:05:00,2024-05-15 18:10:00,21.33579
2024-05-15 18:10:00,2024-05-15 18:15:00,20.63718
2024-05-15 18:15:00,2024-05-15 18:20:00,21.40841
2024-05-15 18:20:00,2024-05-15 18:25:00,25.78722
2024-05-15 18:25:00,2024-05-15 18:30:00,29.4488
2024-05-15 18:30:00,2024-05-15 18:35:00,25.7127
2024-05-15 18:35:00,2024-05-15 18:40:00,26.42115
2024-05-15 18:40:00,2024-05-15 18:45:00,27.50738
2024-05-15 18:45:00,2024-05-15 18:50:00,26.11974
2024-05-15 18:50:00,2024-05-15 18:55:00,24.20643
2024-05-15 18:55:00,2024-05-15 19:00:00,25.36818
2024-05-15 19:00:00,2024-05-15 19:05:00,20.00824
2024-05-15 19:05:00,2024-05-15 19:10:00,18.74621
2024-05-15 19:10:00,2024-05-15 19:15:00,17.56887
2024-05-15 19:15:00,2024-05-15 19:20:00,17.70001
2024-05-15 19:20:00,2024-05-15 19:25:00,20.08657
2024-05-15 19:25:00,2024-05-15 19:30:00,19.71337
2024-05-15 19:30:00,2024-05-15 19:35:00,18.24343
2024-05-15 19:35:00,2024-05-15 19:40:00,18.69092
2024-05-15 19:40:00,2024-05-15 19:45:00,20.03209
2024-05-15 19:45:00,2024-05-15 19:50:00,21.50638
2024-05-15 19:50:00,2024-05-15 19:55:00,26.179
2024-05-15 19:55:00,2024-05-15 20:00:00,25.94978
2024-05-15 20:00:00,2024-05-15 20:05:00,28.25762
2024-05-15 20:05:00,2024-05-15 20:10:00,25.01331
2024-05-15 20:10:00,2024-05-15 20:15:00,21.22079
2024-05-15 20:15:00,2024-05-15 20:20:00,24.90815
2024-05-15 20:20:00,2024-05-15 20:25:00,23.71821
2024-05-15 20:25:00,2024-05-15 20:30:00,25.01159
2024-05-15 20:30:00,2024-05-15 20:35:00,25.25637
2024-05-15 20:35:00,2024-05-15 20:40:00,25.08291
2024-05-15 20:40:00,2024-05-15 20:45:00,24.55709
2024-05-15 20:45:00,2024-05-15 20:50:00,23.07428
2024-05-15 20:50:00,2024-05-15 20:55:00,22.77714
2024-05-15 20:55:00,2024-05-15 21:00:00,23.1096
2024-05-15 21:00:00,2024-05-15 21:05:00,23.92212
2024-05-15 21:05:00,2024-05-15 21:10:00,25.75442
2024-05-15 21:10:00,2024-05-15 21:15:00,26.27249
2024-05-15 21:15:00,2024-05-15 21:20:00,24.52636
2024-05-15 21:20:00,2024-05-15 21:25:00,24.93547
2024-05-15 21:25:00,2024-05-15 21:30:00,20.00441
2024-05-15 21:30:00,2024-05-15 21:35:00,21.02817
2024-05-15 21:35:00,2024-05-15 21:40:00,18.42624
2024-05-15 21:40:00,2024-05-15 21:45:00,15.05629
2024-05-15 21:45:00,2024-05-15 21:50:00,19.56249
2024-05-15 21:50:00,2024-05-15 21:55:00,20.98031
2024-05-15 21:55:00,2024-05-15 22:00:00,21.55824
2024-05-15 22:00:00,2024-05-15 22:05:00,14.36988
2024-05-15 22:05:00,2024-05-15 22:10:00,14.14691
2024-05-15 22:10:00,2024-05-15 22:15:00,14.10081
2024-05-15 22:15:00,2024-05-15 22:20:00,13.42698
2024-05-15 22:20:00,2024-05-15 22:25:00,14.09348
2024-05-15 22:25:00,2024-05-15 22:30:00,16.05134
2024-05-15 22:30:00,2024-05-15 22:35:00,10.8637
2024-05-15 22:35:00,2024-05-15 22:40:00,10.88723
2024-05-15 22:40:00,2024-05-15 22:45:00,11.56034
2024-05-15 22:45:00,2024-05-15 22:50:00,11.35642
2024-05-15 22:50:00,2024-05-15 22:55:00,15.74948
2024-05-15 22:55:00,2024-05-15 23:00:00,19.42263
2024-05-15 23:00:00,2024-05-15 23:05:00,17.61808
2024-05-15 23:05:00,2024-05-15 23:10:00,23.00421
2024-05-15 23:10:00,2024-05-15 23:15:00,23.40462
2024-05-15 23:15:00,2024-05-15 23:20:00,24.3518
2024-05-15 23:20:00,2024-05-15 23:25:00,27.70948
2024-05-15 23:25:00,2024-05-15 23:30:00,28.97843
2024-05-15 23:30:00,2024-05-15 23:35:00,34.9272
2024-05-15 23:35:00,2024-05-15 23:40:00,35.92266
2024-05-15 23:40:00,2024-05-15 23:45:00,35.74908
2024-05-15 23:45:00,2024-05-15 23:50:00,35.55264
2024-05-15 23:50:00,2024-05-15 23:55:00,35.1725
2024-05-15 23:55:00,2024-05-16 00:00:00,35.55031
2024-05-16 00:00:00,2024-05-16 00:05:00,31.06442
2024-05-16 00:05:00,2024-05-16 00:10:00,34.26939
2024-05-16 00:10:00,2024-05-16 00:15:00,28.22585
2024-05-16 00:15:00,2024-05-16 00:20:00,28.81627
2024-05-16 00:20:00,2024-05-16 00:25:00,19.66137
2024-05-16 00:25:00,2024-05-16 00:30:00,11.51177
2024-05-16 00:30:00,2024-05-16 00:35:00,12.02393
2024-05-16 00:35:00,2024-05-16 00:40:00,18.82494
2024-05-16 00:40:00,2024-05-16 00:45:00,22.85652
2024-05-16 00:45:00,2024-05-16 00:50:00,19.22174
2024-05-16 00:50:00,2024-05-16 00:55:00,24.71623
2024-05-16 00:55:00,2024-05-16 01:00:00,23.76379
2024-05-16 01:00:00,2024-05-16 01:05:00,19.06028
2024-05-16 01:05:00,2024-05-16 01:10:00,19.44885
2024-05-16 01:10:00,2024-05-16 01:15:00,24.0377
2024-05-16 01:15:00,2024-05-16 01:20:00,28.73465
2024-05-16 01:20:00,2024-05-16 01:25:00,32.31584
2024-05-16 01:25:00,2024-05-16 01:30:00,32.60506
2024-05-16 01:30:00,2024-05-16 01:35:00,35.53577
2024-05-16 01:35:00,2024-05-16 01:40:00,35.82552
2024-05-16 01:40:00,2024-05-16 01:45:00,36.16914
2024-05-16 01:45:00,2024-05-16 01:50:00,33.9141
2024-05-16 01:50:00,2024-05-16 01:55:00,35.41418
2024-05-16 01:55:00,2024-05-16 02:00:00,35.34156
2024-05-16 02:00:00,2024-05-16 02:05:00,32.59473
2024-05-16 02:05:00,2024-05-16 02:10:00,32.58128
2024-05-16 02:10:00,2024-05-16 02:15:00,32.70539
2024-05-16 02:15:00,2024-05-16 02:20:00,33.82221
2024-05-16 02:20:00,2024-05-16 02:25:00,35.99003
2024-05-16 02:25:00,2024-05-16 02:30:00,36.13083
2024-05-16 02:30:00,2024-05-16 02:35:00,37.36384
2024-05-16 02:35:00,2024-05-16 02:40:00,36.69044
2024-05-16 02:40:00,2024-05-16 02:45:00,35.85688
2024-05-16 02:45:00,2024-05-16 02:50:00,35.80846
2024-05-16 02:50:00,2024-05-16 02:55:00,35.89319
2024-05-16 02:55:00,2024-05-16 03:00:00,35.83426
2024-05-16 03:00:00,2024-05-16 03:05:00,38.48614
2024-05-16 03:05:00,2024-05-16 03:10:00,38.23998
2024-05-16 03:10:00,2024-05-16 03:15:00,37.34066
2024-05-16 03:15:00,2024-05-16 03:20:00,36.3972
2024-05-16 03:20:00,2024-05-16 03:25:00,36.91717
2024-05-16 03:25:00,2024-05-16 03:30:00,36.31058
2024-05-16 03:30:00,2024-05-16 03:35:00,36.36694
2024-05-16 03:35:00,2024-05-16 03:40:00,35.76088
2024-05-16 03:40:00,2024-05-16 03:45:00,34.24218
2024-05-16 03:45:00,2024-05-16 03:50:00,32.79729
2024-05-16 03:50:00,2024-05-16 03:55:00,32.66616
2024-05-16 03:55:00,2024-05-16 04:00:00,33.74231
2024-05-16 04:00:00,2024-05-16 04:05:00,35.1712
2024-05-16 04:05:00,2024-05-16 04:10:00,35.33259
2024-05-16 04:10:00,2024-05-16 04:15:00,34.95879
2024-05-16 04:15:00,2024-05-16 04:20:00,34.13826
2024-05-16 04:20:00,2024-05-16 04:25:00,31.96724
2024-05-16 04:25:00,2024-05-16 04:30:00,32.31446
2024-05-16 04:30:00,2024-05-16 04:35:00,33.70313
2024-05-16 04:35:00,2024-05-16 04:40:00,33.60976
2024-05-16 04:40:00,2024-05-16 04:45:00,31.70443
2024-05-16 04:45:00,2024-05-16 04:50:00,30.46655
2024-05-16 04:50:00,2024-05-16 04:55:00,29.24291
2024-05-16 04:55:00,2024-05-16 05:00:00,28.50809
2024-05-16 05:00:00,2024-05-16 05:05:00,29.92691
2024-05-16 05:05:00,2024-05-16 05:10:00,29.81823
2024-05-16 05:10:00,2024-05-16 05:15:00,29.80682
2024-05-16 05:15:00,2024-05-16 05:20:00,29.66136
2024-05-16 05:20:00,2024-05-16 05:25:00,30.02942
2024-05-16 05:25:00,2024-05-16 05:30:00,29.84198
2024-05-16 05:30:00,2024-05-16 05:35:00,29.6974
2024-05-16 05:35:00,2024-05-16 05:40:00,30.05975
2024-05-16 05:40:00,2024-05-16 05:45:00,29.99617
2024-05-16 05:45:00,2024-05-16 05:50:00,29.51933
2024-05-16 05:50:00,2024-05-16 05:55:00,29.42892
2024-05-16 05:55:00,2024-05-16 06:00:00,29.11779
2024-05-16 06:00:00,2024-05-16 06:05:00,37.35788
2024-05-16 06:05:00,2024-05-16 06:10:00,38.13311
2024-05-16 06:10:00,2024-05-16 06:15:00,37.95432
2024-05-16 06:15:00,2024-05-16 06:20:00,42.1285
2024-05-16 06:20:00,2024-05-16 06:25:00,46.7422
2024-05-16 06:25:00,2024-05-16 06:30:00,45.49381
2024-05-16 06:30:00,2024-05-16 06:35:00,38.2414
2024-05-16 06:35:00,2024-05-16 06:40:00,36.29797
2024-05-16 06:40:00,2024-05-16 06:45:00,38.87313
2024-05-16 06:45:00,2024-05-16 06:50:00,35.57341
2024-05-16 06:50:00,2024-05-16 06:55:00,34.87076
2024-05-16 06:55:00,2024-05-16 07:00:00,34.34551
2024-05-16 07:00:00,2024-05-16 07:05:00,31.89335
2024-05-16 07:05:00,2024-05-16 07:10:00,31.14857
2024-05-16 07:10:00,2024-05-16 07:15:00,29.85804
2024-05-16 07:15:00,2024-05-16 07:20:00,29.4472
2024-05-16 07:20:00,2024-05-16 07:25:00,29.82926
2024-05-16 07:25:00,2024-05-16 07:30:00,29.07819
2024-05-16 07:30:00,2024-05-16 07:35:00,29.43047
2024-05-16 07:35:00,2024-05-16 07:40:00,29.2322
2024-05-16 07:40:00,2024-05-16 07:45:00,29.2652
2024-05-16 07:45:00,2024-05-16 07:50:00,29.26762
2024-05-16 07:50:00,2024-05-16 07:55:00,26.91837
2024-05-16 07:55:00,2024-05-16 08:00:00,26.46678
2024-05-16 08:00:00,2024-05-16 08:05:00,31.08488
2024-05-16 08:05:00,2024-05-16 08:10:00,30.36549
2024-05-16 08:10:00,2024-05-16 08:15:00,29.45627
2024-05-16 08:15:00,2024-05-16 08:20:00,30.10599
2024-05-16 08:20:00,2024-05-16 08:25:00,30.3812
2024-05-16 08:25:00,2024-05-16 08:30:00,30.34083
2024-05-16 08:30:00,2024-05-16 08:35:00,28.12598
2024-05-16 08:35:00,2024-05-16 08:40:00,27.56141
2024-05-16 08:40:00,2024-05-16 08:45:00,28.12581
2024-05-16 08:45:00,2024-05-16 08:50:00,27.8069
2024-05-16 08:50:00,2024-05-16 08:55:00,26.42146
2024-05-16 08:55:00,2024-05-16 09:00:00,26.70803
2024-05-16 09:00:00,2024-05-16 09:05:00,28.01623
2024-05-16 09:05:00,2024-05-16 09:10:00,26.94317
2024-05-16 09:10:00,2024-05-16 09:15:00,28.46912
2024-05-16 09:15:00,2024-05-16 09:20:00,27.89301
2024-05-16 09:20:00,2024-05-16 09:25:00,30.37031
2024-05-16 09:25:00,2024-05-16 09:30:00,30.47862
2024-05-16 09:30:00,2024-05-16 09:35:00,29.62141
2024-05-16 09:35:00,2024-05-16 09:40:00,28.73332
2024-05-16 09:40:00,2024-05-16 09:45:00,28.24417
2024-05-16 09:45:00,2024-05-16 09:50:00,26.02366
2024-05-16 09:50:00,2024-05-16 09:55:00,27.40677
2024-05-16 09:55:00,2024-05-16 10:00:00,27.815
2024-05-16 10:00:00,2024-05-16 10:05:00,30.5339
2024-05-16 10:05:00,2024-05-16 10:10:00,30.30317
2024-05-16 10:10:00,2024-05-16 10:15:00,30.38772
2024-05-16 10:15:00,2024-05-16 10:20:00,31.99121
2024-05-16 10:20:00,2024-05-16 10:25:00,31.82003
2024-05-16 10:25:00,2024-05-16 10:30:00,32.63661
2024-05-16 10:30:00,2024-05-16 10:35:00,30.31775
2024-05-16 10:35:00,2024-05-16 10:40:00,29.82574
2024-05-16 10:40:00,2024-05-16 10:45:00,28.61095
2024-05-16 10:45:00,2024-05-16 10:50:00,29.90745
2024-05-16 10:50:00,2024-05-16 10:55:00,29.92047
2024-05-16 10:55:00,2024-05-16 11:00:00,29.9148
2024-05-16 11:00:00,2024-05-16 11:05:00,28.02754
2024-05-16 11:05:00,2024-05-16 11:10:00,28.02754
2024-05-16 11:10:00,2024-05-16 11:15:00,28.24466
2024-05-16 11:15:00,2024-05-16 11:20:00,30.05381
2024-05-16 11:20:00,2024-05-16 11:25:00,35.76397
2024-05-16 11:25:00,2024-05-16 11:30:00,36.6606
2024-05-16 11:30:00,2024-05-16 11:35:00,32.48621
2024-05-16 11:35:00,2024-05-16 11:40:00,34.65985
2024-05-16 11:40:00,2024-05-16 11:45:00,35.47363
2024-05-16 11:45:00,2024-05-16 11:50:00,38.93649
2024-05-16 11:50:00,2024-05-16 11:55:00,35.41386
2024-05-16 11:55:00,2024-05-16 12:00:00,37.49302
2024-05-16 12:00:00,2024-05-16 12:05:00,37.1912
2024-05-16 12:05:00,2024-05-16 12:10:00,36.4814
2024-05-16 12:10:00,2024-05-16 12:15:00,37.37281
2024-05-16 12:15:00,2024-05-16 12:20:00,45.06645
2024-05-16 12:20:00,2024-05-16 12:25:00,54.03272
2024-05-16 12:25:00,2024-05-16 12:30:00,55.86767
2024-05-16 12:30:00,2024-05-16 12:35:00,54.41273
2024-05-16 12:35:00,2024-05-16 12:40:00,54.62156
2024-05-16 12:40:00,2024-05-16 12:45:00,53.52177
2024-05-16 12:45:00,2024-05-16 12:50:00,51.89447
2024-05-16 12:50:00,2024-05-16 12:55:00,49.31144
2024-05-16 12:55:00,2024-05-16 13:00:00,44.82142
2024-05-16 13:00:00,2024-05-16 13:05:00,41.6594
2024-05-16 13:05:00,2024-05-16 13:10:00,43.22121
2024-05-16 13:10:00,2024-05-16 13:15:00,47.60686
2024-05-16 13:15:00,2024-05-16 13:20:00,48.32867
2024-05-16 13:20:00,2024-05-16 13:25:00,46.89936
2024-05-16 13:25:00,2024-05-16 13:30:00,37.36353
2024-05-16 13:30:00,2024-05-16 13:35:00,22.37791
2024-05-16 13:35:00,2024-05-16 13:40:00,17.81873
2024-05-16 13:40:00,2024-05-16 13:45:00,17.62642
2024-05-16 13:45:00,2024-05-16 13:50:00,17.40372
2024-05-16 13:50:00,2024-05-16 13:55:00,15.67929
2024-05-16 13:55:00,2024-05-16 14:00:00,19.34987
2024-05-16 14:00:00,2024-05-16 14:05:00,29.90352
2024-05-16 14:05:00,2024-05-16 14:10:00,28.47696
2024-05-16 14:10:00,2024-05-16 14:15:00,31.0694
2024-05-16 14:15:00,2024-05-16 14:20:00,13.60612
2024-05-16 14:20:00,2024-05-16 14:25:00,15.05537
2024-05-16 14:25:00,2024-05-16 14:30:00,11.23267
2024-05-16 14:30:00,2024-05-16 14:35:00,11.10148
2024-05-16 14:35:00,2024-05-16 14:40:00,7.17234
2024-05-16 14:40:00,2024-05-16 14:45:00,1.04724
2024-05-16 14:45:00,2024-05-16 14:50:00,-0.6531
2024-05-16 14:50:00,2024-05-16 14:55:00,-0.02377
2024-05-16 14:55:00,2024-05-16 15:00:00,1.29312
2024-05-16 15:00:00,2024-05-16 15:05:00,-1.49876
2024-05-16 15:05:00,2024-05-16 15:10:00,2.25919
2024-05-16 15:10:00,2024-05-16 15:15:00,-5.70833
2024-05-16 15:15:00,2024-05-16 15:20:00,-8.87146
2024-05-16 15:20:00,2024-05-16 15:25:00,-9.82813
2024-05-16 15:25:00,2024-05-16 15:30:00,-10.3183
2024-05-16 15:30:00,2024-05-16 15:35:00,-8.71237
2024-05-16 15:35:00,2024-05-16 15:40:00,-8.39825
2024-05-16 15:40:00,2024-05-16 15:45:00,-11.22346
2024-05-16 15:45:00,2024-05-16 15:50:00,-12.95842
2024-05-16 15:50:00,2024-05-16 15:55:00,-12.49137
2024-05-16 15:55:00,2024-05-16 16:00:00,-10.48551
2024-05-16 16:00:00,2024-05-16 16:05:00,-6.20386
2024-05-16 16:05:00,2024-05-16 16:10:00,-7.12246
2024-05-16 16:10:00,2024-05-16 16:15:00,-8.11803
2024-05-16 16:15:00,2024-05-16 16:20:00,-8.20364
2024-05-16 16:20:00,2024-05-16 16:25:00,-8.41046
2024-05-16 16:25:00,2024-05-16 16:30:00,-9.49451
2024-05-16 16:30:00,2024-05-16 16:35:00,-6.71124
2024-05-16 16:35:00,2024-05-16 16:40:00,-6.9989
2024-05-16 16:40:00,2024-05-16 16:45:00,-6.51851
2024-05-16 16:45:00,2024-05-16 16:50:00,-5.2992
2024-05-16 16:50:00,2024-05-16 16:55:00,-4.71356
2024-05-16 16:55:00,2024-05-16 17:00:00,-5.27729
2024-05-16 17:00:00,2024-05-16 17:05:00,-3.43486
2024-05-16 17:05:00,2024-05-16 17:10:00,-3.44519
2024-05-16 17:10:00,2024-05-16 17:15:00,-3.4357
2024-05-16 17:15:00,2024-05-16 17:20:00,-3.42294
2024-05-16 17:20:00,2024-05-16 17:25:00,-3.42883
2024-05-16 17:25:00,2024-05-16 17:30:00,-3.42883
2024-05-16 17:30:00,2024-05-16 17:35:00,-2.77704
2024-05-16 17:35:00,2024-05-16 17:40:00,-2.77704
2024-05-16 17:40:00,2024-05-16 17:45:00,-2.77704
2024-05-16 17:45:00,2024-05-16 17:50:00,-2.77704
2024-05-16 17:50:00,2024-05-16 17:55:00,-2.77898
2024-05-16 17:55:00,2024-05-16 18:00:00,-2.77898
2024-05-16 18:00:00,2024-05-16 18:05:00,-3.44266
2024-05-16 18:05:00,2024-05-16 18:10:00,-3.44519
2024-05-16 18:10:00,2024-05-16 18:15:00,-3.44519
2024-05-16 18:15:00,2024-05-16 18:20:00,-3.44519
2024-05-16 18:20:00,2024-05-16 18:25:00,-3.46963
2024-05-16 18:25:00,2024-05-16 18:30:00,-3.44519
2024-05-16 18:30:00,2024-05-16 18:35:00,-2.37089
2024-05-16 18:35:00,2024-05-16 18:40:00,-3.52029
2024-05-16 18:40:00,2024-05-16 18:45:00,-3.52029
2024-05-16 18:45:00,2024-05-16 18:50:00,-3.95865
2024-05-16 18:50:00,2024-05-16 18:55:00,-4.45784
2024-05-16 18:55:00,2024-05-16 19:00:00,-4.47232
2024-05-16 19:00:00,2024-05-16 19:05:00,-1.61973
2024-05-16 19:05:00,2024-05-16 19:10:00,-2.34279
2024-05-16 19:10:00,2024-05-16 19:15:00,-3.50655
2024-05-16 19:15:00,2024-05-16 19:20:00,-3.50483
2024-05-16 19:20:00,2024-05-16 19:25:00,-3.1257
2024-05-16 19:25:00,2024-05-16 19:30:00,-4.52809
2024-05-16 19:30:00,2024-05-16 19:35:00,-7.03436
2024-05-16 19:35:00,2024-05-16 19:40:00,-8.0215
2024-05-16 19:40:00,2024-05-16 19:45:00,-9.46885
2024-05-16 19:45:00,2024-05-16 19:50:00,-10.31116
2024-05-16 19:50:00,2024-05-16 19:55:00,-10.32926
2024-05-16 19:55:00,2024-05-16 20:00:00,-10.39328
2024-05-16 20:00:00,2024-05-16 20:05:00,-9.97744
2024-05-16 20:05:00,2024-05-16 20:10:00,-10.36187
2024-05-16 20:10:00,2024-05-16 20:15:00,-11.66724
2024-05-16 20:15:00,2024-05-16 20:20:00,-11.57892
2024-05-16 20:20:00,2024-05-16 20:25:00,-14.20868
2024-05-16 20:25:00,2024-05-16 20:30:00,-13.49856
2024-05-16 20:30:00,2024-05-16 20:35:00,-15.28144
2024-05-16 20:35:00,2024-05-16 20:40:00,-13.96284
2024-05-16 20:40:00,2024-05-16 20:45:00,-13.48515
2024-05-16 20:45:00,2024-05-16 20:50:00,-15.66734
2024-05-16 20:50:00,2024-05-16 20:55:00,-15.66734
2024-05-16 20:55:00,2024-05-16 21:00:00,-15.45815
2024-05-16 21:00:00,2024-05-16 21:05:00,-13.09063
2024-05-16 21:05:00,2024-05-16 21:10:00,-13.59271
2024-05-16 21:10:00,2024-05-16 21:15:00,-15.46566
2024-05-16 21:15:00,2024-05-16 21:20:00,-14.43392
2024-05-16 21:20:00,2024-05-16 21:25:00,-17.30931
2024-05-16 21:25:00,2024-05-16 21:30:00,-15.70822
2024-05-16 21:30:00,2024-05-16 21:35:00,-15.1995
2024-05-16 21:35:00,2024-05-16 21:40:00,-15.57559
2024-05-16 21:40:00,2024-05-16 21:45:00,-15.81512
2024-05-16 21:45:00,2024-05-16 21:50:00,-18.85471
2024-05-16 21:50:00,2024-05-16 21:55:00,-18.85471
2024-05-16 21:55:00,2024-05-16 22:00:00,-20.80282
2024-05-16 22:00:00,2024-05-16 22:05:00,-26.74567
2024-05-16 22:05:00,2024-05-16 22:10:00,-18.92786
2024-05-16 22:10:00,2024-05-16 22:15:00,-20.07578
2024-05-16 22:15:00,2024-05-16 22:20:00,-17.73958
2024-05-16 22:20:00,2024-05-16 22:25:00,-20.93974
2024-05-16 22:25:00,2024-05-16 22:30:00,-23.78254
2024-05-16 22:30:00,2024-05-16 22:35:00,-29.13082
2024-05-16 22:35:00,2024-05-16 22:40:00,-26.15622
2024-05-16 22:40:00,2024-05-16 22:45:00,-26.15661
2024-05-16 22:45:00,2024-05-16 22:50:00,-21.2497
2024-05-16 22:50:00,2024-05-16 22:55:00,-19.835
2024-05-16 22:55:00,2024-05-16 23:00:00,-21.67454
2024-05-16 23:00:00,2024-05-16 23:05:00,-42.05338
2024-05-16 23:05:00,2024-05-16 23:10:00,-42.01053
2024-05-16 23:10:00,2024-05-16 23:15:00,-42.03182
2024-05-16 23:15:00,2024-05-16 23:20:00,-26.33191
2024-05-16 23:20:00,2024-05-16 23:25:00,-28.13554
2024-05-16 23:25:00,2024-05-16 23:30:00,-28.0062
2024-05-16 23:30:00,2024-05-16 23:35:00,-23.41523
2024-05-16 23:35:00,2024-05-16 23:40:00,-19.67013
2024-05-16 23:40:00,2024-05-16 23:45:00,-18.11688
2024-05-16 23:45:00,2024-05-16 23:50:00,-12.20879
2024-05-16 23:50:00,2024-05-16 23:55:00,-15.44737
2024-05-16 23:55:00,2024-05-17 00:00:00,-19.46027
2024-05-17 00:00:00,2024-05-17 00:05:00,-19.46027
2024-05-17 00:05:00,2024-05-17 00:10:00,-18.68672
2024-05-17 00:10:00,2024-05-17 00:15:00,-19.37482
2024-05-17 00:15:00,2024-05-17 00:20:00,-19.01753
2024-05-17 00:20:00,2024-05-17 00:25:00,-17.98424
2024-05-17 00:25:00,2024-05-17 00:30:00,-16.93701
2024-05-17 00:30:00,2024-05-17 00:35:00,-13.3427
2024-05-17 00:35:00,2024-05-17 00:40:00,-9.10041
2024-05-17 00:40:00,2024-05-17 00:45:00,-2.15626
2024-05-17 00:45:00,2024-05-17 00:50:00,-0.79854
